row_id,order_priority,discount,unit_price,shipping_cost,customer_id,ship_mode,customer_segment,product_category,product_subcategory,product_container,product_base_margin,state_or_province,order_date,profit,quantity_ordered_new,sales,order_id
23862,High,0.09,200.98,55.96,445,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,0.75,Nebraska,2023-10-21,-512.872,9,1766.68,88084
23863,High,0.09,2.78,0.97,445,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,Nebraska,2023-10-21,-3.784,11,29.02,88084
23870,Critical,0.05,16.98,7.78,2193,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,0.57,North Carolina,2023-06-14,-161,11,186.19,90685
23871,Critical,0.03,115.99,4.23,2193,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.56,North Carolina,2023-06-14,848.3646,12,1227.94,90685
23880,High,0.08,896.99,19.99,84,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Ohio,2023-07-28,7402.32,13,10728,87366
23886,Not Specified,0.03,320.64,29.2,1891,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,0.66,Ohio,2023-08-03,429.754356,7,2233.46,90630
23887,Medium,0.03,4.98,4.95,3361,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.37,Wisconsin,2023-10-07,-47.99525,19,95,91438
23890,High,0.05,26.48,6.93,18,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,0.49,Montana,2023-09-12,314.4813,17,455.77,90031
23898,Critical,0.03,150.89,60.2,3136,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.77,Maine,2023-06-22,-677.872,23,3596.03,86791
23906,Low,0.1,120.98,9.07,3355,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.35,California,2023-06-28,379.3965,5,549.85,88587
23907,Low,0.08,8.32,2.38,3355,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,0.74,California,2023-06-28,-41.83,6,48.99,88587
23908,Low,0.1,125.99,4.2,3355,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.59,California,2023-06-28,372.402,7,681.42,88587
23919,Low,0.08,145.45,17.85,2203,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.56,Minnesota,2023-06-04,751.58,8,1117.66,86051
23920,Low,0.07,33.94,19.19,2204,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.58,Minnesota,2023-06-04,-157.56,5,169.46,86051
23926,Medium,0.06,3.95,2,1254,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,0.53,Texas,2023-07-22,-9.68,5,19.66,89984
23958,Not Specified,0.02,30.98,6.5,1472,Express Air,Home Office,Technology,Computer Peripherals,Small Box,0.79,Ohio,2023-10-28,-44.624,17,552.89,87078
23963,Low,0.01,20.48,6.32,2270,Regular Air,Small Business,Office Supplies,Appliances,Small Box,0.58,South Carolina,2023-06-06,711.2448,18,375.03,89572
23964,Low,0.09,1.86,2.58,2270,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,0.82,South Carolina,2023-06-06,-1084.846963,12,22.11,89572
23965,Low,0.08,205.99,2.5,2270,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,0.59,South Carolina,2023-06-06,-156.772,17,2875.35,89572
23966,Critical,0.04,205.99,8.99,1788,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.56,Georgia,2023-05-21,960.984,6,1008.53,88256
23967,Not Specified,0.04,4.14,6.6,27,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.49,California,2023-08-30,8.894,12,54.78,87652
23983,Not Specified,0.04,3.08,0.99,2487,Regular Air,Small Business,Office Supplies,Labels,Small Box,0.37,Georgia,2023-10-18,257.0832,14,43.41,91415
23984,Not Specified,0.1,2.78,1.25,2487,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,Georgia,2023-10-18,0.7854,18,46.42,91415
24014,Medium,0.04,300.98,54.92,107,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,0.55,New Hampshire,2023-08-04,1684.4763,8,2441.27,88204
24016,High,0.05,6.48,2.74,1650,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,0.71,North Carolina,2023-09-06,15.096,15,94.27,91042
24017,High,0.09,12.53,0.5,1650,Regular Air,Corporate,Office Supplies,Labels,Small Box,0.38,North Carolina,2023-09-06,14.9124,7,82.21,91042
24019,High,0.08,65.99,8.99,1650,Express Air,Corporate,Technology,Telephones and Communication,Small Box,0.55,North Carolina,2023-09-06,-135.226,8,417.47,91042
24028,High,0.01,59.76,9.71,911,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.57,West Virginia,2023-08-02,354.3288,8,513.52,90186
24044,High,0.05,4.71,0.7,2817,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.8,Ohio,2023-09-29,-2.376,2,12.16,89743
24045,High,0.04,55.99,1.25,2817,Express Air,Corporate,Technology,Telephones and Communication,Small Pack,0.35,Ohio,2023-09-29,-18.3216,3,147.56,89743
24046,Not Specified,0.02,9.06,9.86,494,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.4,Washington,2023-10-18,-31.755,6,59.95,88908
24063,Not Specified,0.07,12.99,9.44,19,Regular Air,Small Business,Technology,Office Machines,Medium Box,0.39,Montana,2023-09-18,-114.6399,18,231.79,90032
24075,Medium,0.06,4.24,5.41,2004,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.35,Montana,2023-08-15,-78.91668,10,45,91277
24076,Medium,0.04,6783.02,24.49,2004,Regular Air,Home Office,Technology,Office Machines,Large Box,0.39,Montana,2023-08-15,-13562.63741,1,6569.07,91277
24080,Medium,0.04,30.73,4,1405,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,0.75,Michigan,2023-05-21,-20.79,12,355.21,86145
24091,Critical,0.1,5.98,5.14,2127,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.36,Michigan,2023-07-16,-49.53,6,33.95,88418
24094,Low,0.09,1.48,0.7,2081,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.37,New York,2023-05-03,1.68,6,8.95,86092
24113,Critical,0,100.89,42,2225,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.61,New Mexico,2023-06-21,1500.12,15,1608.11,89970
24121,Low,0,2.08,5.33,2250,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,0.43,Pennsylvania,2023-08-11,-192.5532,22,51.41,86699
24122,Critical,0.03,350.98,30,2776,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.61,Maryland,2023-05-12,2692.4421,11,3902.09,91228
24123,Critical,0.04,1.68,1,2776,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,0.35,Maryland,2023-05-12,2.0672,8,14.18,91228
24132,High,0.05,1.68,1.57,550,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,Texas,2023-05-30,-33.34,11,18.75,90909
24133,High,0.1,218.75,69.64,550,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,0.77,Texas,2023-05-30,-201.276,1,188.51,90909
24134,High,0,15.04,1.97,551,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.39,Texas,2023-05-30,21.5142,2,31.18,90909
24151,Critical,0.06,3.6,2.2,2704,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,0.39,Florida,2023-08-28,2755.6422,4,15.19,91407
24158,Medium,0.05,14.81,13.32,1702,Regular Air,Home Office,Office Supplies,Appliances,Small Box,0.43,Mississippi,2023-05-17,-220.052,3,45.28,90473
24159,Medium,0.05,4.2,2.26,1702,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,0.36,Mississippi,2023-05-17,20.39337,3,13.57,90473
24161,Not Specified,0.05,11.97,5.81,3381,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,0.6,Georgia,2023-07-21,349.0593,2,25.31,88836
24180,Not Specified,0.04,15.51,17.78,584,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.59,Massachusetts,2023-05-21,-266.22,7,116.93,88646
24187,High,0.1,3.6,2.2,1665,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,0.39,California,2023-06-26,-8.28,2,6.97,90678
24199,High,0.08,15.99,13.18,651,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.37,Nevada,2023-05-07,-246.92616,12,192.33,91575
24200,Medium,0.06,19.99,11.17,3148,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,0.6,Idaho,2023-05-14,-66.8236,7,139.49,89716
24202,Medium,0.06,320.98,58.95,3149,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.57,Idaho,2023-05-14,971.622,6,1952.43,89716
24224,Critical,0.09,9.11,2.15,1155,Express Air,Consumer,Office Supplies,Paper,Wrap Bag,0.4,California,2023-05-02,20.2996,4,34.41,90853
24225,Critical,0.08,15.04,1.97,1155,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,0.39,California,2023-05-02,108.5163,11,157.27,90853
24232,High,0.05,17.67,8.99,1352,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,0.47,Maryland,2023-08-28,46.0368,16,283.44,88234
24236,Not Specified,0.01,5.18,2.04,829,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,0.36,Arkansas,2023-06-22,-17.654,5,28.46,90271
24243,Not Specified,0.04,160.98,30,97,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.62,Kansas,2023-08-31,255.42,9,1526.68,87306
24245,Not Specified,0.06,115.99,8.99,97,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,0.58,Kansas,2023-08-31,685.6146,20,1952.56,87306
24264,Medium,0,20.28,14.39,2145,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.47,Florida,2023-06-10,15.678,11,237.83,87072
24265,Not Specified,0.06,3.29,1.35,1646,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,0.4,New York,2023-07-13,8.53,11,35.97,90932
24270,Low,0.07,29.89,1.99,1213,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,0.5,Indiana,2023-06-04,258.6189,13,374.81,88599
24271,Low,0.03,8.34,4.82,1213,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.4,Indiana,2023-06-04,-6.71,5,43.27,88599
24273,Not Specified,0.02,6.48,9.17,194,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,Utah,2023-05-10,-105.6852,4,28.2,90431
24278,Critical,0.02,33.98,1.99,2738,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,0.45,Vermont,2023-08-11,164.0613,7,237.77,89017
24286,Critical,0.09,6.28,5.29,1497,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.43,New York,2023-07-09,-10.09,2,14.08,85880
24287,Critical,0.03,15.14,4.53,1497,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.81,New York,2023-07-09,-92.87,17,256.73,85880
24289,Medium,0.03,5.28,5.61,702,Regular Air,Consumer,Office Supplies,Paper,Small Box,0.4,California,2023-08-21,-16.67,1,6.5,87977
24295,Not Specified,0.01,124.49,51.94,1419,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,0.63,Indiana,2023-10-23,-94.674645,18,2376.12,90540
24298,Low,0.1,2.22,5,975,Regular Air,Corporate,Office Supplies,Appliances,Small Box,0.55,Massachusetts,2023-08-02,-21.3192,3,8.8,87260
24319,Not Specified,0.02,1.74,4.08,129,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,0.53,Illinois,2023-05-27,-37.39,5,10.23,86693
24324,Not Specified,0.07,55.99,5,1083,Express Air,Corporate,Technology,Telephones and Communication,Small Pack,0.83,Illinois,2023-07-29,-232.991,1,54.08,88460
24325,Medium,0.07,7.08,2.35,1028,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.47,New York,2023-07-27,30.49,13,93.82,89006
24327,Medium,0.1,19.98,5.77,240,Express Air,Small Business,Office Supplies,Paper,Small Box,0.38,Colorado,2023-08-18,35.09,3,57.41,90479
24328,Medium,0.06,259.71,66.67,241,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,0.61,Colorado,2023-08-18,785.63,11,2809.87,90479
24329,Medium,0.02,5.98,1.49,3151,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,California,2023-07-09,28.526,10,59.9,88547
24343,Medium,0.06,22.24,1.99,3226,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,0.43,Tennessee,2023-10-26,95.388,12,255.88,86509
24348,High,0.01,28.99,8.59,2135,Regular Air,Home Office,Technology,Telephones and Communication,Medium Box,0.56,New Mexico,2023-06-06,196.52328,21,556.61,91583
24358,Critical,0.07,400.97,48.26,1186,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,0.36,California,2023-08-07,2581.5591,10,3741.39,85939
24373,Low,0.08,6.48,2.74,2820,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,0.71,Missouri,2023-09-07,-82.64,18,113.68,87899
24387,Critical,0.06,65.99,8.8,638,Express Air,Consumer,Technology,Telephones and Communication,Small Box,0.58,California,2023-08-28,288.09,9,506.38,87954
24388,Critical,0,195.99,4.2,638,Express Air,Consumer,Technology,Telephones and Communication,Small Box,0.57,California,2023-08-28,719.4768,6,1042.72,87954
24396,Low,0.1,54.1,19.99,2287,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.59,South Carolina,2023-06-19,34.068,9,469.59,90147
24407,Not Specified,0.08,3.38,0.85,1412,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.48,California,2023-06-02,20.4536,12,38.81,87087
24415,High,0.05,120.98,30,3046,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.64,Kansas,2023-06-12,-78.7592,2,251.06,86103
24432,Critical,0.01,6.48,6.22,1361,Express Air,Consumer,Office Supplies,Paper,Small Box,0.37,Michigan,2023-06-10,-15.6312,9,69.46,89596
24433,Critical,0.03,85.99,3.3,1361,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,0.37,Michigan,2023-06-10,790.5468,16,1145.72,89596
24434,Critical,0.04,296.18,154.12,2204,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,0.76,Minnesota,2023-06-10,-87.99804,20,5768.12,86053
24455,Medium,0,49.99,19.99,2848,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,0.41,Tennessee,2023-10-04,38.886,16,832.97,85929
24457,Low,0.08,3.69,2.5,3128,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,0.39,Louisiana,2023-10-23,-139.076,9,31.98,89810
24459,Critical,0.09,90.98,56.2,946,Express Air,Home Office,Furniture,Office Furnishings,Medium Box,0.74,Maine,2023-06-29,-1570.32,20,1782.44,86566
24463,Medium,0.06,90.97,14,1815,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.36,Mississippi,2023-06-11,47.334,14,1263.35,90525
24464,High,0.08,170.98,35.89,3187,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,0.66,Florida,2023-06-30,-119.812,1,199.48,89025
24471,Medium,0.05,63.94,14.48,398,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.46,Ohio,2023-09-20,1372.6308,31,1989.32,89320
24476,Not Specified,0.02,136.98,24.49,2487,Express Air,Small Business,Furniture,Office Furnishings,Large Box,0.59,Georgia,2023-09-30,88.56,8,1140.95,91417
24480,Critical,0.03,3.8,1.49,596,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,0.38,Indiana,2023-06-15,15.2745,6,24.27,86308
24481,Critical,0.07,7.98,1.25,596,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,0.35,Indiana,2023-06-15,26.5857,5,38.53,86308
24482,Critical,0.07,417.4,75.23,596,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,0.79,Indiana,2023-06-15,-575.352,12,4910.72,86308
24493,Not Specified,0.1,62.18,10.84,3177,Regular Air,Consumer,Furniture,Office Furnishings,Medium Box,0.63,Florida,2023-07-12,-29.666,9,511.57,90818
24498,Medium,0.05,17.48,1.99,258,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.45,Florida,2023-05-02,-127.008,3,52.47,85858
24512,High,0.1,1.68,1.57,283,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.59,New Jersey,2023-10-15,-11.57,11,18.71,89293
24523,Not Specified,0.1,5.18,5.74,2773,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.36,California,2023-07-24,-29.003,2,10.96,91584
24525,Low,0,35.99,0.99,2551,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,0.35,Pennsylvania,2023-08-02,265.9605,12,385.45,88656
24526,Medium,0,29.34,7.87,2356,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,0.54,Wyoming,2023-07-13,385.37,22,668.38,91305
24534,Critical,0.06,44.01,3.5,1374,Regular Air,Home Office,Office Supplies,Appliances,Small Box,0.59,California,2023-10-05,-21.232,1,46.94,88212
24539,Medium,0.01,18.97,9.54,1142,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Texas,2023-10-04,85.875,11,227.67,86575
24545,High,0.1,65.99,3.99,1730,Express Air,Small Business,Technology,Telephones and Communication,Small Box,0.59,Idaho,2023-08-05,-88.6248,5,272.86,90653
24552,Not Specified,0.01,195.99,8.99,2276,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,0.6,New York,2023-10-28,2653.7814,22,3846.06,91502
24559,Critical,0.05,5.28,6.26,1265,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.4,Oklahoma,2023-10-09,-11.376,1,7.15,89729
24568,Medium,0.05,6.48,7.91,2484,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,Florida,2023-07-11,322.122,16,109.99,88998
24569,Medium,0.03,111.03,8.64,2484,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.78,Florida,2023-07-11,366.54,8,900.12,88998
24574,Medium,0.01,7.28,11.15,721,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,Indiana,2023-08-09,-24.246,1,11.21,91054
24577,Medium,0.04,95.43,19.99,1709,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.79,Pennsylvania,2023-09-07,13.536,33,3251.76,88783
24584,Critical,0.07,5.18,5.74,2481,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.36,Louisiana,2023-08-04,-188.034,14,79.61,91000
24604,Medium,0.07,30.56,2.99,2813,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.35,Tennessee,2023-06-07,-95.6186,12,364.92,88819
24607,High,0.05,11.29,5.03,2828,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.59,California,2023-06-19,-35.26,8,90.46,87720
24622,Not Specified,0.06,17.98,8.51,1818,Regular Air,Consumer,Technology,Office Machines,Medium Box,0.4,Michigan,2023-08-13,-47.243088,3,56.38,85991
24623,Not Specified,0.1,9.99,4.78,1818,Express Air,Consumer,Office Supplies,Paper,Small Box,0.4,Michigan,2023-08-13,9.154,12,119.13,85991
24627,Low,0.04,125.99,8.99,358,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,0.59,Pennsylvania,2023-05-09,-627.82192,1,107.95,91130
24629,Not Specified,0.09,6.48,9.68,792,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.36,Oklahoma,2023-10-19,-204.16,16,99.92,88753
24637,Critical,0.03,4.98,4.62,3209,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,0.64,California,2023-10-26,-30.45,8,44.24,90739
24638,Critical,0.04,15.98,4,395,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,0.37,North Carolina,2023-10-16,-19.208,4,64.59,86384
24639,Critical,0.06,22.84,5.47,395,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.39,North Carolina,2023-10-16,7.44,20,461.94,86384
24640,Low,0.09,30.98,6.5,1958,Express Air,Consumer,Technology,Computer Peripherals,Small Box,0.64,Oregon,2023-10-16,-55.97,7,204.34,89819
24663,Low,0.05,161.55,19.99,87,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,0.66,California,2023-10-01,1892.424,19,3127.69,90596
24673,Critical,0.07,270.98,50,2302,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.77,Florida,2023-06-11,27.726,9,2439.37,87695
24674,High,0.04,45.19,1.99,2124,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,0.55,Arkansas,2023-05-01,-61.194,13,609.09,89665
24677,Not Specified,0.05,291.73,48.8,2073,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.56,Michigan,2023-08-05,550.3808,6,1818.41,88557
24691,Not Specified,0.09,304.99,19.99,3137,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.4,New Hampshire,2023-10-06,1623.9495,8,2353.55,86795
24693,Critical,0.08,14.2,5.3,947,Express Air,Home Office,Furniture,Office Furnishings,Wrap Bag,0.46,New Jersey,2023-05-11,27.23,5,72.11,86565
24711,High,0,6.68,5.66,1047,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,Massachusetts,2023-06-27,-40.0088,23,157.78,89389
24722,High,0.04,46.89,5.1,1416,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,0.46,Indiana,2023-10-23,87.12,4,182.61,90540
24723,Medium,0.04,17.24,3.26,3151,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.56,California,2023-06-28,47.73,7,119.6,88546
24731,Low,0.09,20.99,2.5,2044,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,0.81,Arkansas,2023-10-22,-136.122,6,100.11,88692
24737,Medium,0.02,15.94,5.45,1069,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,0.55,Illinois,2023-09-11,139.612,41,664.34,87110
24746,Not Specified,0.1,22.01,5.53,2820,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,0.59,Missouri,2023-05-14,31.59,14,281.75,87900
24748,Critical,0.09,20.99,4.81,2066,Express Air,Home Office,Technology,Telephones and Communication,Medium Box,0.58,North Carolina,2023-07-29,272.694,2,38.98,85834
24752,High,0.02,6.48,7.86,1016,Express Air,Home Office,Office Supplies,Paper,Small Box,0.37,North Carolina,2023-10-10,111.222,1,11.41,88389
24756,High,0.09,199.99,24.49,2212,Express Air,Home Office,Technology,Copiers and Fax,Large Box,0.46,Maryland,2023-08-17,631.33,5,990.25,88029
24763,Critical,0.06,6.48,8.88,868,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,Minnesota,2023-07-04,-237.47,20,125.77,91195
24764,Critical,0.09,349.45,60,868,Delivery Truck,Corporate,Furniture,Tables,Jumbo Drum,,Minnesota,2023-07-04,-2946.051,12,3918.98,91195
24770,Critical,0.1,442.14,14.7,2973,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,0.56,Wisconsin,2023-09-17,137.68794,6,2411.43,87187
24773,Low,0.02,100.98,35.84,783,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,0.62,Connecticut,2023-05-06,-134.912,6,614.99,90961
24774,Not Specified,0.04,29.18,8.55,868,Express Air,Corporate,Furniture,Office Furnishings,Small Box,0.42,Minnesota,2023-06-25,201.7353,10,292.37,91194
24775,Not Specified,0,80.98,35,868,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,0.83,Minnesota,2023-06-25,-684.78,8,682.79,91194
24776,Low,0.02,4.57,5.42,666,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.37,Tennessee,2023-08-20,-352.814,11,54.04,88679
24783,Medium,0.05,204.1,13.99,540,Regular Air,Small Business,Technology,Office Machines,Medium Box,0.37,Illinois,2023-09-20,5924.1123,41,8585.67,91175
24786,Not Specified,0.03,5.98,3.85,1633,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,0.68,Mississippi,2023-06-10,-76.1068,6,38.54,90531
24791,High,0.08,5.74,5.01,2151,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.39,Iowa,2023-06-09,-6.93082,1,7.21,90405
24793,Not Specified,0.01,6.68,4.91,1950,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.37,Montana,2023-05-06,-15.48,7,51.03,90414
24794,Low,0.09,19.23,6.15,369,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,0.44,California,2023-08-09,211.232,21,394.1,90292
24802,Medium,0.04,7.96,4.95,3361,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,0.41,Wisconsin,2023-05-26,-7.73,15,116.11,91436
24803,Critical,0.03,22.84,11.54,142,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.39,Connecticut,2023-09-30,91.956,13,312.59,91087
24805,Critical,0.05,10.98,3.37,144,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.57,Massachusetts,2023-09-30,-2.544,6,64.4,91087
24817,Medium,0.1,37.94,5.08,2957,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,0.38,Wisconsin,2023-07-31,95.0544,4,137.76,90264
24842,Medium,0.01,6.98,1.6,827,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,0.38,Texas,2023-09-22,0.346,3,21.93,89259
24844,Medium,0.09,78.69,19.99,14,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,0.43,Minnesota,2023-09-09,803.4705,16,1164.45,86838
24846,Medium,0.08,3.28,2.31,14,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Minnesota,2023-09-09,-24.03,7,22.23,86838
24847,Medium,0.05,3.28,4.2,14,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,0.56,Minnesota,2023-09-09,-37.03,4,13.99,86838
24848,Medium,0.05,3.58,1.63,14,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,0.36,Minnesota,2023-09-09,-0.71,4,14.26,86838
24849,Medium,0.06,7.04,2.17,145,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,0.38,Pennsylvania,2023-05-15,2.4852,2,14.65,91086
24851,Low,0.09,6.48,6.86,797,Regular Air,Corporate,Office Supplies,Paper,Small Box,0.37,Utah,2023-07-04,-62.23,8,50.88,86870
24856,Critical,0.09,348.21,40.19,2490,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,0.62,California,2023-06-14,-93.85,2,662.8,86884
24862,Not Specified,0.03,12.28,6.35,1553,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.38,Mississippi,2023-07-20,68.676,7,87.53,87484
24865,High,0.03,47.9,5.86,2938,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.37,Massachusetts,2023-08-20,642.9903,20,931.87,87620
24866,High,0.01,35.44,19.99,2932,Regular Air,Small Business,Office Supplies,Paper,Small Box,0.38,Connecticut,2023-08-20,-52.8228,1,55.43,87620
24869,Low,0.03,51.75,19.99,646,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,0.55,Minnesota,2023-10-15,261.444,16,818.81,90735
24872,Not Specified,0.1,14.98,7.69,1727,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,0.57,Ohio,2023-05-21,-76.9,8,114.81,87194
24880,High,0.05,6.48,8.4,623,Regular Air,Home Office,Office Supplies,Paper,Small Box,0.37,New Hampshire,2023-07-30,-226.3464,21,136.99,91433
